timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
7.128000,-87.8750,3,83.95,5.18,21.04
7.138000,-85.8750,3,83.95,5.18,21.04
7.148000,-87.3750,3,83.95,5.18,21.04
7.158000,-85.7500,3,83.95,5.18,21.04
7.168000,-87.0000,3,83.95,5.18,21.04
7.178000,-84.7500,3,83.95,5.18,21.04
7.188000,-86.6250,3,83.95,5.18,21.04
7.198000,-84.7500,3,83.95,5.18,21.04
7.208000,-86.8750,3,83.95,5.18,21.04
7.218000,-85.3750,3,83.95,5.18,21.04
7.228000,-86.8750,3,83.95,5.18,21.04
7.238000,-85.2500,3,83.95,5.18,21.04
7.248000,-87.2500,3,83.95,5.18,21.04
7.258000,-85.7500,3,83.95,5.18,21.04
7.268000,-86.7500,3,83.95,5.18,21.04
7.278000,-85.8750,3,83.95,5.18,21.04
7.288000,-87.1250,3,83.95,5.18,21.04
7.298000,-85.8750,3,83.95,5.18,21.04
7.308000,-87.3750,3,83.95,5.18,21.04
7.318000,-86.2500,3,83.95,5.18,21.04
7.328000,-87.7500,3,83.95,5.18,21.04
7.338000,-86.0000,3,83.95,5.18,21.04
7.348000,-87.5000,3,83.95,5.18,21.04
7.358000,-85.3750,3,83.95,5.18,21.04
7.368000,-86.3750,3,83.95,5.18,21.04
7.378000,-84.7500,3,83.95,5.18,21.04
7.388000,-85.5000,3,83.95,5.18,21.04
7.398000,-84.5000,3,83.95,5.18,21.04
7.408000,-86.2500,3,83.95,5.18,21.04
7.418000,-85.6250,3,83.95,5.18,21.04
7.428000,-87.6250,3,83.95,5.18,21.04
7.438000,-86.7500,3,83.95,5.18,21.04
7.448000,-88.5000,3,83.95,5.18,21.04
7.458000,-87.6250,3,83.95,5.18,21.04
7.468000,-88.0000,3,83.95,5.18,21.04
7.478000,-87.0000,3,83.95,5.18,21.04
7.488000,-88.2500,3,83.95,5.18,21.04
7.498000,-87.6250,3,83.95,5.18,21.04
7.508000,-88.0000,3,83.95,5.18,21.04
7.518000,-87.0000,3,83.95,5.18,21.04
7.528000,-85.2500,3,83.95,5.18,21.04
7.538000,-77.1250,3,83.95,5.18,21.04
7.548000,-74.7500,3,83.95,5.18,21.04
7.558000,-78.8750,3,83.95,5.18,21.04
7.568000,-97.8750,3,83.95,5.18,21.04
7.578000,-91.5000,3,83.95,5.18,21.04
